Participant,Condition,Segment_ID,ROI,abs_power,relative_power
VJJ,Control,13,Frontal,1.838342303046764e-12,1.490995131749731
VJJ,Control,13,Auditory,1.192214096832348e-12,0.9669501764901804
VJJ,Control,13,Occipital_Visual,5.737886570674965e-13,0.4653736645906312
VJJ,Control,13,Gonzalez,9.92756774167827e-13,0.8051794896100718
VJJ,Control,13,CPP,4.3327846314462524e-13,0.35141229039334576
VJJ,Control,14,Frontal,1.4064583302720907e-12,1.5429532601522735
VJJ,Control,14,Auditory,1.0068816766952879e-12,1.104598218238027
VJJ,Control,14,Occipital_Visual,6.335037621982859e-13,0.6949844685505023
VJJ,Control,14,Gonzalez,1.3854239944241892e-12,1.5198775696941147
VJJ,Control,14,CPP,1.8331740144547147e-13,0.20110811398743228
VJJ,Control,15,Frontal,1.2393992286298746e-12,1.5464538876613836
VJJ,Control,15,Auditory,8.981928551277324e-13,1.1207154245347404
VJJ,Control,15,Occipital_Visual,3.2923715459205615e-13,0.41080393300253226
VJJ,Control,15,Gonzalez,8.257877642494041e-13,1.0303723521100077
VJJ,Control,15,CPP,2.439260430867357e-13,0.30435744102434886
VJJ,Control,16,Frontal,8.454459867007537e-13,1.327901553914894
VJJ,Control,16,Auditory,6.809646333676167e-13,1.0695585632131053
VJJ,Control,16,Occipital_Visual,4.594848962090862e-13,0.7216909385985797
VJJ,Control,16,Gonzalez,6.011017898475194e-13,0.9441218165981666
VJJ,Control,16,CPP,1.8600082723732503e-13,0.2921425985848605
VJJ,Control,17,Frontal,4.1234668633635315e-12,1.7197468584908622
VJJ,Control,17,Auditory,2.626671285475558e-12,1.0954882969036486
VJJ,Control,17,Occipital_Visual,6.857769547303274e-13,0.28601242658244597
VJJ,Control,17,Gonzalez,2.198218118471912e-12,0.9167961884471387
VJJ,Control,17,CPP,7.127376339805007e-13,0.29725673749354287
VJJ,Control,18,Frontal,9.066188703831907e-13,1.5398747043396148
VJJ,Control,18,Auditory,5.883726140094971e-13,0.99933956223133
VJJ,Control,18,Occipital_Visual,4.4177334833225955e-13,0.7503435306400971
VJJ,Control,18,Gonzalez,6.210732277794312e-13,1.0548809254277725
VJJ,Control,18,CPP,2.6363600006939425e-13,0.44778067269717403
VJJ,Control,19,Frontal,1.0518371795902428e-12,1.4353499577472828
VJJ,Control,19,Auditory,8.270580884629547e-13,1.1286136441690606
VJJ,Control,19,Occipital_Visual,3.753948069306591e-13,0.5122683726357502
VJJ,Control,19,Gonzalez,8.754489165228618e-13,1.1946483635713563
VJJ,Control,19,CPP,2.420296473782869e-13,0.3302766349002297
VJJ,Control,20,Frontal,1.6106253413673993e-12,1.561395803291544
VJJ,Control,20,Auditory,1.0999376378176056e-12,1.0663175149800772
VJJ,Control,20,Occipital_Visual,5.575225807205409e-13,0.5404816349395506
VJJ,Control,20,Gonzalez,1.3617338231321511e-12,1.3201117739980242
VJJ,Control,20,CPP,5.661467226945134e-13,0.5488421758669142
VJJ,Control,21,Frontal,1.3939289607033252e-12,1.5645764996131057
VJJ,Control,21,Auditory,9.716702817577358e-13,1.0906240784634642
VJJ,Control,21,Occipital_Visual,3.485492116423332e-13,0.39121929514909776
VJJ,Control,21,Gonzalez,8.791450004039184e-13,0.9867716692608953
VJJ,Control,21,CPP,2.9780188737798625e-13,0.3342593831302085
VJJ,Control,22,Frontal,2.007506518306092e-12,1.7179154391435065
VJJ,Control,22,Auditory,1.3397302928382535e-12,1.1464686830990214
VJJ,Control,22,Occipital_Visual,3.7402462152737866e-13,0.32007003020038
VJJ,Control,22,Gonzalez,1.5551190354591267e-12,1.3307867129494664
VJJ,Control,22,CPP,2.877584335307095e-13,0.24624809493683633
VJJ,Control,23,Frontal,1.1345549388157387e-12,1.5136396761913473
VJJ,Control,23,Auditory,7.889568177413763e-13,1.0525681051474935
VJJ,Control,23,Occipital_Visual,4.734486761353115e-13,0.6316403695590996
VJJ,Control,23,Gonzalez,8.372691290624178e-13,1.11702283427711
VJJ,Control,23,CPP,2.4164432248393583e-13,0.322384065790458
VJJ,Control,24,Frontal,1.746613847966141e-12,1.4195952258410336
VJJ,Control,24,Auditory,1.2758739144823138e-12,1.0369919601194617
VJJ,Control,24,Occipital_Visual,7.662852295730343e-13,0.6228135971789615
VJJ,Control,24,Gonzalez,1.3079020349002677e-12,1.0630234535093335
VJJ,Control,24,CPP,3.23854728736656e-13,0.2632193872251448
VJJ,Control,25,Frontal,2.0560141774733696e-12,2.1174639844469842
VJJ,Control,25,Auditory,1.1647679155277835e-12,1.1995803036729857
VJJ,Control,25,Occipital_Visual,1.3401152592347645e-13,0.1380168399385564
VJJ,Control,25,Gonzalez,1.0985433685705751e-12,1.1313764485611826
VJJ,Control,25,CPP,2.4132740192800246e-13,0.24854015484984446
VJJ,Control,26,Frontal,9.52372818470383e-13,1.6661353938585732
VJJ,Control,26,Auditory,6.172689780464656e-13,1.079885599324368
VJJ,Control,26,Occipital_Visual,4.3413330360074576e-13,0.7594975924908194
VJJ,Control,26,Gonzalez,6.54002819274902e-13,1.1441498788544986
VJJ,Control,26,CPP,1.7937151974167582e-13,0.3138027796423316
VJJ,Control,27,Frontal,1.5846242313280536e-12,1.7031812513325213
VJJ,Control,27,Auditory,9.872681810156339e-13,1.0611327421982866
VJJ,Control,27,Occipital_Visual,4.4376702905939465e-13,0.47696839977011807
VJJ,Control,27,Gonzalez,9.990559865960597e-13,1.0738024774339443
VJJ,Control,27,CPP,2.578599791587745e-13,0.27715231995672956
VJJ,Control,28,Frontal,2.0080430811537275e-12,2.0022660951819713
VJJ,Control,28,Auditory,1.0321461409862912e-12,1.0291767356815733
VJJ,Control,28,Occipital_Visual,1.9583080595450027e-13,0.1952674157416833
VJJ,Control,28,Gonzalez,8.042396156881706e-13,0.8019258799813191
VJJ,Control,28,CPP,2.625653335624216e-13,0.2618099532307466
VJJ,Control,29,Frontal,1.0024619008804254e-12,1.1597090961794205
VJJ,Control,29,Auditory,9.956454703950764e-13,1.1518234334620732
VJJ,Control,29,Occipital_Visual,5.086114901817963e-13,0.5883928068160628
VJJ,Control,29,Gonzalez,9.2039229867142e-13,1.0647659725374947
VJJ,Control,29,CPP,3.169324383256279e-13,0.3666467835612992
VJJ,Control,30,Frontal,2.2290489922827295e-12,1.9146942493885621
VJJ,Control,30,Auditory,1.2515558376127476e-12,1.0750534301230215
VJJ,Control,30,Occipital_Visual,2.0197718027592157e-13,0.17349306673873788
VJJ,Control,30,Gonzalez,1.1930973384889479e-12,1.024839122367677
VJJ,Control,30,CPP,2.791026253103602e-13,0.23974178832369744
VJJ,Control,31,Frontal,1.4638922868242028e-12,1.8651153741460957
VJJ,Control,31,Auditory,8.463493791456112e-13,1.0783165217490127
VJJ,Control,31,Occipital_Visual,3.731387304791925e-13,0.47540846356660516
VJJ,Control,31,Gonzalez,8.245504337974375e-13,1.0505429290639576
VJJ,Control,31,CPP,2.4669908008363426e-13,0.31431427789669114
VJJ,Control,32,Frontal,1.237403420327924e-12,2.023831797663387
VJJ,Control,32,Auditory,4.843061326860206e-13,0.7921055777214525
VJJ,Control,32,Occipital_Visual,4.339183639752242e-13,0.7096939996904227
VJJ,Control,32,Gonzalez,5.685438055348223e-13,0.9298802743740535
VJJ,Control,32,CPP,2.7937197095349644e-13,0.45692606703943095
VJJ,Control,33,Frontal,1.7300927542897024e-12,1.515469766086552
VJJ,Control,33,Auditory,1.3596279013505746e-12,1.1909621449576224
VJJ,Control,33,Occipital_Visual,4.3965391907612645e-13,0.3851135843724624
VJJ,Control,33,Gonzalez,1.33485228342528e-12,1.1692600137806666
VJJ,Control,33,CPP,3.5897744696234015e-13,0.3144452609430845
VJJ,Control,34,Frontal,2.00147513900629e-12,2.0471180234963255
VJJ,Control,34,Auditory,1.1211694344661847e-12,1.146737279898682
VJJ,Control,34,Occipital_Visual,2.6227699861127664e-13,0.26825812648976294
VJJ,Control,34,Gonzalez,1.1809945059641012e-12,1.2079266395532544
VJJ,Control,34,CPP,1.1122264873210493e-13,0.11375903922220901
VJJ,Control,35,Frontal,1.229271435924063e-12,1.6266777945635529
VJJ,Control,35,Auditory,8.274810637414201e-13,1.0949941831180292
VJJ,Control,35,Occipital_Visual,4.645626834168131e-13,0.6147493378701347
VJJ,Control,35,Gonzalez,1.005285090078134e-12,1.330279778287258
VJJ,Control,35,CPP,2.5275866465722106e-13,0.33447202559649797
VJJ,Control,36,Frontal,1.567521597761478e-12,1.6116390431974121
VJJ,Control,36,Auditory,1.2018953968475304e-12,1.2357223978061416
VJJ,Control,36,Occipital_Visual,3.993285770881307e-13,0.41056756526912513
VJJ,Control,36,Gonzalez,1.112903574788245e-12,1.144225926458737
VJJ,Control,36,CPP,2.37424676992556e-13,0.24410692637739492
VJJ,Control,37,Frontal,1.1207115929860475e-12,1.4469314910036586
VJJ,Control,37,Auditory,9.797750988187163e-13,1.2649708037772316
VJJ,Control,37,Occipital_Visual,2.9831052388647926e-13,0.38514359431143996
VJJ,Control,37,Gonzalez,9.626907290806565e-13,1.2429134674092865
VJJ,Control,37,CPP,2.445388461895376e-13,0.31571990469250644
VJJ,Control,38,Frontal,3.0255841699647696e-12,1.6912313759292452
VJJ,Control,38,Auditory,2.1761879896988935e-12,1.216438611966301
VJJ,Control,38,Occipital_Visual,6.520638922936493e-13,0.36448859189080457
VJJ,Control,38,Gonzalez,2.2703462511040064e-12,1.2690708961949462
VJJ,Control,38,CPP,4.5285427161355456e-13,0.25313503437762436
VJJ,Control,39,Frontal,1.4356502008806401e-12,1.4511808186696262
VJJ,Control,39,Auditory,9.825205861636122e-13,0.9931493254513284
VJJ,Control,39,Occipital_Visual,5.1177806345907e-13,0.5173143908259278
VJJ,Control,39,Gonzalez,1.0437388043085385e-12,1.05502979178676
VJJ,Control,39,CPP,3.7054498625049674e-13,0.3745534783968089
VJJ,Control,40,Frontal,1.3052326362088999e-12,1.6758499305508983
VJJ,Control,40,Auditory,8.062795152857457e-13,1.035220413750037
VJJ,Control,40,Occipital_Visual,4.720282866963066e-13,0.6060594483568055
VJJ,Control,40,Gonzalez,9.668647643857263e-13,1.2414034121566364
VJJ,Control,40,CPP,2.7344516803165033e-13,0.35108918758447094
VJJ,Control,41,Frontal,9.315029567077438e-13,1.0035160238803367
VJJ,Control,41,Auditory,1.08099840068043e-12,1.164568731704177
VJJ,Control,41,Occipital_Visual,5.590009532024506e-13,0.6022164608963694
VJJ,Control,41,Gonzalez,8.57540695567759e-13,0.9238358535900305
VJJ,Control,41,CPP,4.195729672534391e-13,0.4520095108597154
VJJ,Control,42,Frontal,1.0017036103093573e-12,1.3164493901134635
VJJ,Control,42,Auditory,9.901076520827828e-13,1.301209860198581
VJJ,Control,42,Occipital_Visual,2.1000436461541476e-13,0.2759899384147659
VJJ,Control,42,Gonzalez,6.560711561809708e-13,0.8622155940505607
VJJ,Control,42,CPP,3.06105801301621e-13,0.4022874543791066
VJJ,Control,43,Frontal,1.6094074613261908e-12,1.2897056049845783
VJJ,Control,43,Auditory,1.2401908736700589e-12,0.9938323013023593
VJJ,Control,43,Occipital_Visual,8.451198766064888e-13,0.6772404552201553
VJJ,Control,43,Gonzalez,1.350130082915168e-12,1.0819325604214216
VJJ,Control,43,CPP,2.569513860062624e-13,0.20590910052557965
VJJ,Control,44,Frontal,1.0937194727072638e-12,1.74461746718075
VJJ,Control,44,Auditory,6.755312520250511e-13,1.0775556724725381
VJJ,Control,44,Occipital_Visual,2.544183757563536e-13,0.40582869135319005
VJJ,Control,44,Gonzalez,7.233928750727198e-13,1.1539008648735631
VJJ,Control,44,CPP,2.1926916900454404e-13,0.3497613709963846
VJJ,Control,45,Frontal,1.1369740008572502e-12,1.4450604439740486
VJJ,Control,45,Auditory,8.011703438910238e-13,1.0182638934303663
VJJ,Control,45,Occipital_Visual,2.9354228625108913e-13,0.3730835939742951
VJJ,Control,45,Gonzalez,6.285946665393203e-13,0.7989252940033372
VJJ,Control,45,CPP,3.4119527530760153e-13,0.43364913854327775
VJJ,Control,46,Frontal,1.185951411107219e-12,1.7915024080107873
VJJ,Control,46,Auditory,6.982763829968037e-13,1.0548187808368314
VJJ,Control,46,Occipital_Visual,2.6085056116949237e-13,0.3940417829005492
VJJ,Control,46,Gonzalez,6.244525893771295e-13,0.9433002963530006
VJJ,Control,46,CPP,2.8762246997526133e-13,0.43448352329849893
VJJ,Control,47,Frontal,2.578958727473528e-12,1.842006560073349
VJJ,Control,47,Auditory,1.5874409475471244e-12,1.133820641625941
VJJ,Control,47,Occipital_Visual,4.561172893102962e-13,0.3257791720829558
VJJ,Control,47,Gonzalez,1.4487783066492205e-12,1.034781641330945
VJJ,Control,47,CPP,5.130713064228228e-13,0.36645825392564135
VJJ,Control,48,Frontal,2.2982940654345252e-12,1.9851865066341372
VJJ,Control,48,Auditory,1.1316789439912856e-12,0.9775049256060796
VJJ,Control,48,Occipital_Visual,2.920717166335815e-13,0.25228139407862615
VJJ,Control,48,Gonzalez,8.616511782776713e-13,0.7442643299080342
VJJ,Control,48,CPP,4.1635811718085583e-13,0.35963566568178
VJJ,Control,49,Frontal,2.2163437076140105e-12,1.7337266317096465
VJJ,Control,49,Auditory,1.2344895170896244e-12,0.9656748386958233
VJJ,Control,49,Occipital_Visual,4.3116743408477e-13,0.3372791235540916
VJJ,Control,49,Gonzalez,1.0551395906300044e-12,0.8253790249959915
VJJ,Control,49,CPP,6.454726705179688e-13,0.5049185986240731
VJJ,Control,50,Frontal,1.9750815682241385e-12,1.7193907158214012
VJJ,Control,50,Auditory,1.1400181041468001e-12,0.9924332117081865
VJJ,Control,50,Occipital_Visual,5.919897907221121e-13,0.5153517537728061
VJJ,Control,50,Gonzalez,1.192470942828792e-12,1.0380955910748193
VJJ,Control,50,CPP,3.7543599539737136e-13,0.3268326611198221
VJJ,Control,51,Frontal,1.1695395015659676e-12,1.6998064861262059
VJJ,Control,51,Auditory,6.607496562701852e-13,0.9603322931203886
VJJ,Control,51,Occipital_Visual,2.3227018041016983e-13,0.33758103823451
VJJ,Control,51,Gonzalez,4.663370858768538e-13,0.6777734332472723
VJJ,Control,51,CPP,4.039179992879122e-13,0.5870536515726116
VJJ,Control,52,Frontal,2.111205579692706e-12,2.172127391235
VJJ,Control,52,Auditory,9.22015173668044e-13,0.9486212205588048
VJJ,Control,52,Occipital_Visual,2.6753368583576666e-13,0.2752537472767156
VJJ,Control,52,Gonzalez,9.082436969649525e-13,0.9344523484924031
VJJ,Control,52,CPP,4.15961855921864e-13,0.4279650213355056
VJJ,Control,53,Frontal,2.0350515907861777e-12,1.9914598327123691
VJJ,Control,53,Auditory,9.757257973390118e-13,0.9548252938350468
VJJ,Control,53,Occipital_Visual,4.780072010039918e-13,0.46776806291135276
VJJ,Control,53,Gonzalez,1.313012812848141e-12,1.2848874635230285
VJJ,Control,53,CPP,1.8002347491172865e-13,0.1761672877754965
VJJ,Control,54,Frontal,2.0415038569302552e-12,1.8483213606101934
VJJ,Control,54,Auditory,1.0901856547241104e-12,0.987024063568165
VJJ,Control,54,Occipital_Visual,7.733016810874464e-13,0.7001260421319541
VJJ,Control,54,Gonzalez,1.4208532239810013e-12,1.2864013728217334
VJJ,Control,54,CPP,2.6360644841321343e-13,0.23866201758215772
VJJ,Control,55,Frontal,3.0352196956083183e-12,2.242307141936959
VJJ,Control,55,Auditory,1.1305979495529598e-12,0.8352436104081716
VJJ,Control,55,Occipital_Visual,3.699534375429814e-13,0.2733078058194722
VJJ,Control,55,Gonzalez,1.1346688085061385e-12,0.8382510092194465
VJJ,Control,55,CPP,2.4816129245772433e-13,0.18333231009122627
VJJ,Control,56,Frontal,3.300695470482089e-12,1.8163156034606671
VJJ,Control,56,Auditory,1.8359403070766894e-12,1.0102861825900926
VJJ,Control,56,Occipital_Visual,5.012537942042959e-13,0.27583128945068947
VJJ,Control,56,Gonzalez,1.649273540000395e-12,0.9075666906768591
VJJ,Control,56,CPP,3.4432870832077555e-13,0.18947813005940112
VJJ,Control,57,Frontal,2.5831156991583776e-12,1.7705020424251467
VJJ,Control,57,Auditory,1.6122272198282322e-12,1.1050420956712583
VJJ,Control,57,Occipital_Visual,5.693550568971883e-13,0.3902435695892349
VJJ,Control,57,Gonzalez,1.577490616513131e-12,1.0812331632504857
VJJ,Control,57,CPP,4.666495025690555e-13,0.31984780924229705
VJJ,Control,58,Frontal,1.902649390041984e-12,1.99751658289734
VJJ,Control,58,Auditory,1.1125554269053855e-12,1.1680280803532062
VJJ,Control,58,Occipital_Visual,2.5006019174644103e-13,0.262528336723658
VJJ,Control,58,Gonzalez,1.2722071732544192e-12,1.3356401545954697
VJJ,Control,58,CPP,2.012406125257242e-13,0.21127458520546555
VJJ,Control,59,Frontal,2.5955413426445077e-12,2.742238567097722
VJJ,Control,59,Auditory,7.812647076190468e-13,0.8254209544443024
VJJ,Control,59,Occipital_Visual,1.7696337943769506e-13,0.18696516063333618
VJJ,Control,59,Gonzalez,1.0238043410193928e-12,1.0816686688738952
VJJ,Control,59,CPP,1.3625569397420796e-13,0.1439567202663176
