Participant,Condition,Segment_ID,ROI,abs_power,relative_power
V01,Binaural,34,Auditory,8.963869622039632e-13,1.068533796674987
V01,Binaural,34,Occipital_Visual,8.293934310139895e-13,0.9886744778166675
V01,Binaural,34,Gonzalez,1.1563864916392516e-12,1.3784649938424713
V01,Binaural,35,Frontal,3.3288723107263643e-13,0.9315477216332616
V01,Binaural,35,Auditory,4.3364273091091706e-13,1.2135007302059777
V01,Binaural,35,Occipital_Visual,3.6266560237780367e-13,1.014879166500923
V01,Binaural,35,Gonzalez,4.703956433919104e-13,1.3163496492670559
V01,Binaural,36,Frontal,6.596795660085111e-13,0.765965513508093
V01,Binaural,36,Auditory,8.903069678598702e-13,1.033751034525481
V01,Binaural,36,Occipital_Visual,1.1405393943657802e-12,1.3243002935008645
V01,Binaural,36,Gonzalez,1.0940499182062327e-12,1.2703205474027255
V01,Binaural,37,Frontal,1.808184317053182e-13,0.49056383886830324
V01,Binaural,37,Auditory,3.278908043851915e-13,0.8895739787797555
V01,Binaural,37,Occipital_Visual,6.530526626107116e-13,1.7717442748069971
V01,Binaural,37,Gonzalez,4.573832077905773e-13,1.2408893282146807
V01,Binaural,38,Frontal,2.577500363118316e-13,0.5720529228040746
V01,Binaural,38,Auditory,5.536970875762247e-13,1.2288806699250243
V01,Binaural,38,Occipital_Visual,4.138592038518427e-13,0.9185231186791741
V01,Binaural,38,Gonzalez,5.35003953633415e-13,1.1873929477063738
V01,Binaural,39,Frontal,6.44745456430464e-13,0.5755454799185321
V01,Binaural,39,Auditory,1.1147800577468902e-12,0.9951316708638804
V01,Binaural,39,Occipital_Visual,2.0562771179362323e-12,1.8355786595849297
V01,Binaural,39,Gonzalez,1.2255014141785352e-12,1.0939693991318495
V01,Binaural,40,Frontal,3.1746457326154555e-13,0.3794870944256624
V01,Binaural,40,Auditory,8.08792860411777e-13,0.9668053648840432
